Generation,Mean,Std,Min,Max
599,0.378,0.0582,0.2212,0.5058
600,0.3776,0.0581,0.2099,0.5058
601,0.3776,0.0578,0.2308,0.5058
602,0.3778,0.0581,0.2308,0.5058
603,0.3778,0.0579,0.2073,0.5058
604,0.3783,0.058,0.234,0.5058
605,0.3787,0.0581,0.2019,0.5058
606,0.3795,0.058,0.2102,0.5058
607,0.3792,0.0577,0.228,0.5058
608,0.379,0.0579,0.2228,0.5058
609,0.3791,0.0581,0.2264,0.5058
610,0.3793,0.0583,0.234,0.5058
611,0.3795,0.0579,0.2195,0.5058
612,0.3792,0.0578,0.2251,0.5058
613,0.3791,0.0579,0.2212,0.5058
614,0.3787,0.0576,0.2195,0.5058
615,0.3785,0.0579,0.228,0.5058
616,0.3792,0.0578,0.2099,0.5058
617,0.379,0.0577,0.2244,0.5058
618,0.3797,0.058,0.228,0.5058
619,0.3801,0.0578,0.2212,0.5058
620,0.38,0.0582,0.2099,0.5058
621,0.3793,0.0579,0.2195,0.5058
622,0.3795,0.0579,0.2212,0.5058
623,0.3796,0.0578,0.2177,0.5058
624,0.3797,0.0584,0.2225,0.5058
625,0.3796,0.058,0.2177,0.5058
626,0.3792,0.058,0.234,0.5058
627,0.3788,0.0579,0.2102,0.5058
628,0.3785,0.058,0.2244,0.5058
629,0.3785,0.0579,0.228,0.5058
630,0.3789,0.0583,0.2177,0.5058
631,0.3795,0.0582,0.228,0.5058
632,0.3792,0.0585,0.2264,0.5058
633,0.3793,0.0582,0.2081,0.5058
634,0.3793,0.0579,0.2019,0.5058
635,0.3793,0.0577,0.2115,0.5058
636,0.3788,0.0575,0.2195,0.5058
637,0.3785,0.0573,0.228,0.5058
638,0.3777,0.0577,0.2244,0.5058
639,0.3779,0.0578,0.2131,0.5058
640,0.3785,0.0581,0.2058,0.5058
