Generation,Mean,Std,Min,Max
494,-0.0108,0.0028,-0.0221,-0.0008
495,-0.0109,0.0029,-0.0196,-0.0008
496,-0.0109,0.0028,-0.0196,-0.0008
497,-0.0111,0.0028,-0.0213,-0.0008
498,-0.0111,0.0028,-0.0213,-0.0008
499,-0.0111,0.0027,-0.0213,-0.0008
500,-0.0112,0.0027,-0.0205,-0.0008
501,-0.0112,0.0025,-0.0196,-0.0008
502,-0.0112,0.0027,-0.0213,-0.0008
503,-0.011,0.0027,-0.0221,-0.0008
504,-0.0109,0.0029,-0.0221,-0.0008
505,-0.0108,0.0029,-0.0254,-0.0008
506,-0.0109,0.0028,-0.0213,-0.0008
507,-0.0108,0.0027,-0.0196,-0.0008
508,-0.0108,0.0029,-0.0237,-0.0008
509,-0.0106,0.0028,-0.0196,-0.0008
510,-0.0106,0.0029,-0.0205,-0.0008
511,-0.0105,0.0028,-0.0188,-0.0008
512,-0.0109,0.0028,-0.0213,-0.0008
513,-0.0107,0.0028,-0.0213,-0.0008
514,-0.0107,0.0027,-0.0196,-0.0008
515,-0.0106,0.0026,-0.0188,-0.0008
516,-0.0108,0.0029,-0.0213,-0.0008
517,-0.0108,0.0028,-0.0221,-0.0008
518,-0.011,0.0028,-0.0213,-0.0008
519,-0.0107,0.0028,-0.0213,-0.0008
520,-0.011,0.0029,-0.0196,-0.0008
521,-0.0109,0.003,-0.0205,-0.0008
522,-0.0107,0.0029,-0.0205,-0.0008
523,-0.0107,0.0027,-0.0196,-0.0008
524,-0.0105,0.0028,-0.018,-0.0008
525,-0.0106,0.0028,-0.0196,-0.0008
526,-0.0106,0.0028,-0.018,-0.0008
527,-0.0107,0.0027,-0.0221,-0.0008
528,-0.0108,0.0028,-0.0205,-0.0008
529,-0.0108,0.0027,-0.0205,-0.0008
530,-0.0108,0.0027,-0.0188,-0.0008
531,-0.0107,0.0028,-0.0196,-0.0008
532,-0.0108,0.0028,-0.0196,-0.0008
533,-0.0108,0.0027,-0.0196,-0.0008
534,-0.0105,0.0028,-0.0188,-0.0008
535,-0.0104,0.0028,-0.0205,-0.0008
536,-0.0105,0.0028,-0.0221,-0.0008
537,-0.0106,0.0028,-0.0213,-0.0008
538,-0.0108,0.0028,-0.0188,-0.0008
539,-0.0105,0.0028,-0.0205,-0.0008
540,-0.0105,0.0027,-0.0213,-0.0008
541,-0.0108,0.0028,-0.0229,-0.0008
542,-0.011,0.0027,-0.0196,-0.0008
543,-0.011,0.0027,-0.0213,-0.0008
544,-0.0109,0.0026,-0.0205,-0.0008
545,-0.0109,0.0027,-0.0221,-0.0008
546,-0.0111,0.0027,-0.0196,-0.0008
547,-0.0111,0.0027,-0.0245,-0.0008
548,-0.011,0.0026,-0.0188,-0.0008
549,-0.011,0.0027,-0.0196,-0.0008
550,-0.0111,0.0027,-0.0213,-0.0008
551,-0.0112,0.0026,-0.0188,-0.0008
552,-0.0112,0.0028,-0.0196,-0.0008
553,-0.0111,0.0027,-0.0205,-0.0008
554,-0.0108,0.0027,-0.0213,-0.0008
555,-0.0109,0.0028,-0.0188,-0.0008
556,-0.0109,0.0026,-0.0188,-0.0008
557,-0.0109,0.0029,-0.0205,-0.0008
558,-0.0108,0.0026,-0.0196,-0.0008
559,-0.0108,0.0028,-0.0221,-0.0008
560,-0.0107,0.0026,-0.0196,-0.0008
561,-0.0109,0.0027,-0.0213,-0.0008
562,-0.0109,0.0027,-0.0221,-0.0008
